Timestamp,Temperature (°C),Humidity (%)
2024-08-09 22:55:23,28.0,61.34
2024-08-09 22:57:24,28.0,61.37
2024-08-09 22:59:24,28.0,61.37
2024-08-09 23:01:24,28.0,61.4
2024-08-09 23:03:25,28.0,61.4
2024-08-09 23:05:25,28.0,61.37
2024-08-09 23:07:26,27.96,61.3
2024-08-09 23:09:26,27.9,61.34
2024-08-09 23:11:26,27.9,61.3
2024-08-09 23:13:27,27.9,61.3
2024-08-09 23:15:27,27.9,61.27
2024-08-09 23:17:28,27.9,61.2
2024-08-09 23:19:28,27.9,61.2
2024-08-09 23:21:28,27.9,61.16
2024-08-09 23:23:30,27.9,61.14
2024-08-09 23:25:30,27.9,61.13
2024-08-09 23:27:31,27.9,61.1
2024-08-09 23:29:31,27.9,61.03
2024-08-09 23:31:31,27.9,60.81
2024-08-09 23:33:32,27.9,60.47
2024-08-09 23:35:32,27.9,60.63
2024-08-09 23:37:33,27.8,61.07
2024-08-09 23:39:33,27.8,60.81
2024-08-09 23:41:33,27.8,60.41
2024-08-09 23:43:34,27.7,60.24
2024-08-09 23:45:34,27.7,60.2
2024-08-09 23:47:34,27.6,60.19
2024-08-09 23:49:35,27.6,60.3
2024-08-09 23:51:35,27.6,60.3
2024-08-09 23:53:36,27.6,60.3
