Timestamp,Temperature (°C),Humidity (%)
2024-08-08 22:50:28,27.87,56.16
2024-08-08 22:52:29,27.8,56.42
2024-08-08 22:54:29,27.8,56.56
2024-08-08 22:56:29,27.8,56.62
2024-08-08 22:58:30,27.8,56.6
2024-08-08 23:00:30,27.8,56.6
2024-08-08 23:02:31,27.8,56.5
2024-08-08 23:04:31,27.73,56.39
2024-08-08 23:06:31,27.7,56.4
2024-08-08 23:08:32,27.7,56.3
2024-08-08 23:10:33,27.7,56.36
2024-08-08 23:12:34,27.7,56.45
2024-08-08 23:14:34,27.7,56.38
2024-08-08 23:16:34,27.6,56.3
2024-08-08 23:18:35,27.6,56.3
2024-08-08 23:20:35,27.6,56.37
2024-08-08 23:22:36,27.6,56.4
2024-08-08 23:24:36,27.6,56.38
2024-08-08 23:26:36,27.6,56.43
2024-08-08 23:28:37,27.6,56.79
2024-08-08 23:30:37,27.64,56.88
2024-08-08 23:32:37,27.7,56.78
2024-08-08 23:34:38,27.7,56.49
2024-08-08 23:36:38,27.7,56.27
2024-08-08 23:38:39,27.6,56.07
2024-08-08 23:40:39,27.6,56.3
2024-08-08 23:42:39,27.6,56.12
2024-08-08 23:44:40,27.6,55.87
2024-08-08 23:46:40,27.6,55.8
2024-08-08 23:48:40,27.54,55.7
