Timestamp,Temperature (°C),Humidity (%)
2024-08-10 06:57:02,26.2,56.8
2024-08-10 06:59:02,26.2,56.68
2024-08-10 07:01:02,26.2,56.6
2024-08-10 07:03:03,26.2,56.57
2024-08-10 07:05:03,26.2,56.47
2024-08-10 07:07:04,26.2,56.4
2024-08-10 07:09:04,26.2,56.3
2024-08-10 07:11:04,26.2,56.25
2024-08-10 07:13:05,26.2,56.2
2024-08-10 07:15:05,26.2,56.1
2024-08-10 07:17:05,26.22,56.07
2024-08-10 07:19:06,26.24,56.06
2024-08-10 07:21:06,26.27,56.0
2024-08-10 07:23:07,26.25,55.95
2024-08-10 07:25:07,26.3,55.9
2024-08-10 07:27:07,26.3,55.9
2024-08-10 07:29:08,26.3,55.88
2024-08-10 07:31:08,26.3,55.8
2024-08-10 07:33:08,26.3,55.76
2024-08-10 07:35:09,26.3,55.8
2024-08-10 07:37:09,26.3,55.82
2024-08-10 07:39:10,26.3,55.78
2024-08-10 07:41:10,26.3,55.8
2024-08-10 07:43:10,26.3,55.8
2024-08-10 07:45:11,26.3,55.8
2024-08-10 07:47:11,26.3,55.8
2024-08-10 07:49:11,26.3,55.8
2024-08-10 07:51:12,26.3,55.8
2024-08-10 07:53:12,26.3,55.72
2024-08-10 07:55:13,26.3,55.63
